snapped_at,price,market_cap,total_volume
2021-12-01 00:00:00 UTC,0.9989096605894137,1133020297.7769763,6735895.318937585
2021-12-02 00:00:00 UTC,0.9981126582758013,1112673206.0814326,6269254.739554835
2021-12-03 00:00:00 UTC,0.9983390196122699,1121467720.361944,5158158.129261029
2021-12-04 00:00:00 UTC,0.9955209919029986,1119131234.8951833,6921062.172897295
2021-12-05 00:00:00 UTC,0.994816497399465,1123678461.1524687,15010473.766937824
2021-12-06 00:00:00 UTC,0.9951526036552064,1126032339.094665,4280442.425147392
2021-12-07 00:00:00 UTC,1.0000022448974966,1124651573.886421,9266370.853278333
2021-12-08 00:00:00 UTC,1.001798163533844,1189083883.432635,6717003.557683148
2021-12-09 00:00:00 UTC,1.000590356234648,1136397284.3767247,3115000.591106234
2021-12-10 00:00:00 UTC,0.997451955842124,1141481151.404835,5022473.692000625
2021-12-11 00:00:00 UTC,0.9963541300583233,1140665816.8830283,8546730.227919972
2021-12-12 00:00:00 UTC,0.9986456479367818,1145475886.2698066,3156798.63090619
2021-12-13 00:00:00 UTC,0.99931179910782,1142797470.3785021,3172399.9830008573
2021-12-14 00:00:00 UTC,0.9982525211370348,1144405202.537374,14514532.694172436
2021-12-15 00:00:00 UTC,1.0027642023551255,1150760907.8562791,9566784.726439416
2021-12-16 00:00:00 UTC,0.9985577888044427,1150320801.752459,7213241.164835917
2021-12-17 00:00:00 UTC,0.9977952991276907,1154767913.5818496,5458127.133904178
2021-12-18 00:00:00 UTC,1.0001605986335627,1168077254.0889354,6509143.258666453
2021-12-19 00:00:00 UTC,1.0009257565240277,1168652053.2761135,4259401.017903817
2021-12-20 00:00:00 UTC,0.9955713560812345,1161991961.0940328,3735926.5503963144
2021-12-21 00:00:00 UTC,1.0020762080291998,1175172693.1146953,7018620.82689783
2021-12-22 00:00:00 UTC,1.0007575537687114,1094910326.8238602,4878102.8931473
2021-12-23 00:00:00 UTC,1.001611974905879,1105849562.9568553,4780542.307300521
2021-12-24 00:00:00 UTC,1.0010291689073574,1105104353.3851783,5721991.115502051
2021-12-25 00:00:00 UTC,1.0023014255315303,1107263231.919917,8782021.693705041
2021-12-26 00:00:00 UTC,1.0022253076052516,1108574402.5046613,4918868.457650928
2021-12-27 00:00:00 UTC,1.0011421581064839,1106634760.1061497,3955485.8476646836
2021-12-28 00:00:00 UTC,0.9999361731792524,1112902825.625624,6002371.114249897
2021-12-29 00:00:00 UTC,0.9989782253808231,1111900134.1398067,11236606.869812217
2021-12-30 00:00:00 UTC,1.0010484165246671,1034224477.6337049,12765565.935207972
2021-12-31 00:00:00 UTC,1.0020826753338097,1036902812.3267958,4644002.68585283
2022-01-01 00:00:00 UTC,0.9989816802215447,1035595791.2511344,4477169.637993022
2022-01-02 00:00:00 UTC,1.005939116758324,1037739510.0024947,3457749.297084201
2022-01-03 00:00:00 UTC,1.0007271209273074,1036262417.4974082,3515871.6264527696
2022-01-04 00:00:00 UTC,1.0021320135155682,1040015079.0753369,5893871.192031825
2022-01-05 00:00:00 UTC,1.0000301899744481,1038053924.1297871,11914253.211478047
2022-01-06 00:00:00 UTC,1.0022144108318318,1043857053.4199624,9933469.710243784
2022-01-07 00:00:00 UTC,1.0029621055487419,1046272950.6467761,13450150.352565281
2022-01-08 00:00:00 UTC,1.0025503765050066,1047363699.0588834,16476891.09047309
2022-01-09 00:00:00 UTC,0.9975003660987956,1042598122.6582886,8229902.032085448
2022-01-10 00:00:00 UTC,0.9984756651424155,1041211209.5250868,5542812.480065264
2022-01-11 00:00:00 UTC,1.0018387154215336,1046656323.4330822,9790086.642621446
2022-01-12 00:00:00 UTC,1.0014304020479536,1048759364.2692196,11055471.28256842
2022-01-13 00:00:00 UTC,1.0010456974411088,1050987393.4491333,25145210.285397857
2022-01-14 00:00:00 UTC,1.0004649319316692,1052062554.2223947,15724536.828444934
2022-01-15 00:00:00 UTC,1.0009695974965285,1052747945.8863528,17368616.411265396
2022-01-16 00:00:00 UTC,0.9999344851358436,1051634980.8560178,13291560.74881302
2022-01-17 00:00:00 UTC,1.0005505233920224,1052597992.8647646,11876601.758638414
2022-01-18 00:00:00 UTC,1.0019392804244134,1055121163.6599876,11950223.455023248
2022-01-19 00:00:00 UTC,0.9998040749604943,1054764330.471006,21923517.02291875
2022-01-20 00:00:00 UTC,0.9973243152707326,1054606982.2677712,16021269.598982383
2022-01-21 00:00:00 UTC,1.000068261537145,1051180915.3862096,20563573.738131803
2022-01-22 00:00:00 UTC,0.9963498259567943,1048798433.482272,22894371.04647027
2022-01-23 00:00:00 UTC,1.0018125061761556,1052446277.1749256,19501396.490238614
2022-01-24 00:00:00 UTC,1.0016534986362728,1054316099.4793568,8011284.601675601
2022-01-25 00:00:00 UTC,1.0049265493004327,1027946683.5507741,20916491.391552262
2022-01-26 00:00:00 UTC,1.0005910276183874,1028136771.7507265,13179048.860422773
2022-01-27 00:00:00 UTC,1.0025041533509285,1032798419.4174813,13593294.996648446
2022-01-28 00:00:00 UTC,1.0033858653502017,1033455797.0941037,17090966.864895947
2022-01-29 00:00:00 UTC,1.0025832240331027,1035592752.1487598,18261228.30790139
2022-01-30 00:00:00 UTC,1.0014197626659689,1034959888.0054622,15889168.328771189
2022-01-31 00:00:00 UTC,0.9981152457481908,1032003279.6012652,10931892.814420108
2022-02-01 00:00:00 UTC,1.0013677948684425,1043147828.8802439,14323165.1414806
2022-02-02 00:00:00 UTC,0.9987816544759409,1054182723.3305737,14592940.30210216
2022-02-03 00:00:00 UTC,1.0017260590501493,1064352465.2629977,14094361.618557677
