2021-12-01 00:00:00 UTC,0.9984956996806869,74252385372.04616,77903647940.8796
2021-12-02 00:00:00 UTC,1.0002391903807926,75043097238.20303,71739462615.37086
2021-12-03 00:00:00 UTC,0.9977433942964203,74875807714.30792,66463745821.07241
2021-12-04 00:00:00 UTC,1.000516429572158,75168454209.84581,80036898639.57993
2021-12-05 00:00:00 UTC,1.0007464666844286,75212215910.51723,116526991013.602
2021-12-06 00:00:00 UTC,1.0013614249204634,76606478055.06642,70119447909.29665
2021-12-07 00:00:00 UTC,0.9998202514294465,76491283330.87897,82163517270.613
2021-12-08 00:00:00 UTC,1.0014777345118404,77389032829.05327,65907345018.707634
2021-12-09 00:00:00 UTC,0.9998456677172128,77339876908.30652,59743800234.513725
2021-12-10 00:00:00 UTC,0.9980983937379269,77154353572.33357,59523661455.53611
2021-12-11 00:00:00 UTC,0.9964470361423838,76862460767.72542,60222119616.85119
2021-12-12 00:00:00 UTC,1.0001308614696685,77193390367.98996,52283713492.23122
2021-12-13 00:00:00 UTC,0.9993849560551755,77362822148.61008,41144647497.26082
2021-12-14 00:00:00 UTC,0.9974935997320863,77266043808.12828,60765150718.26841
2021-12-15 00:00:00 UTC,1.0021288172876905,77456641505.74622,66074380689.805756
2021-12-16 00:00:00 UTC,1.0002532736753147,77674023096.27138,71759566149.13818
2021-12-17 00:00:00 UTC,0.9994595425455134,77032025806.2482,54989839083.89934
2021-12-18 00:00:00 UTC,0.9983872529431141,77305287658.43419,66684874881.888016
2021-12-19 00:00:00 UTC,0.9999049136752695,77309517759.5561,56360326798.85925
2021-12-20 00:00:00 UTC,0.9986366387697503,77211484120.03555,50252938999.201775
2021-12-21 00:00:00 UTC,1.0031154352544778,77830601891.26454,65225513645.80567
2021-12-22 00:00:00 UTC,1.0023078392301832,77545654776.21895,53808596864.675186
2021-12-23 00:00:00 UTC,1.0013596178411093,77453048547.20584,52919369147.368576
2021-12-24 00:00:00 UTC,1.0029939607130471,77464257576.8489,61609424092.42059
2021-12-25 00:00:00 UTC,1.003063812129429,77872284861.31926,54356891469.00338
2021-12-26 00:00:00 UTC,1.0011658004083022,78082501156.49654,44025539295.41343
2021-12-27 00:00:00 UTC,1.001877026095947,78137948111.21103,45377838494.41153
2021-12-28 00:00:00 UTC,1.0005678641380735,78035844533.15807,48864847059.14342
2021-12-29 00:00:00 UTC,1.0004601482447002,78185516708.31612,64358413846.65348
2021-12-30 00:00:00 UTC,1.0022754173528616,78072057579.75955,55583893985.17862
2021-12-31 00:00:00 UTC,1.0013363724084388,78441569755.0627,48868049781.13505
2022-01-01 00:00:00 UTC,0.9985822067753996,78396945715.20705,49196717110.794
2022-01-02 00:00:00 UTC,1.0056235944782979,78778422990.22394,38101900234.8178
2022-01-03 00:00:00 UTC,1.0004834410206112,78481342990.46407,35584063769.97802
2022-01-04 00:00:00 UTC,1.0009629642368902,78388221317.46565,49571178475.13844
2022-01-05 00:00:00 UTC,0.998683448070849,78502373120.63478,52215823893.78333
2022-01-06 00:00:00 UTC,1.0030243967228383,78772213379.47408,66142943858.51873
2022-01-07 00:00:00 UTC,1.0011714415556676,78639572254.37476,61506467926.2826
2022-01-08 00:00:00 UTC,1.0020948041790443,78498478179.95493,76248643217.62045
2022-01-09 00:00:00 UTC,0.9976930894854255,78296609765.25183,54020042907.91013
2022-01-10 00:00:00 UTC,0.9994756681661351,78054241928.21689,43865832492.319725
2022-01-11 00:00:00 UTC,1.0010964178053856,78481657326.50516,61684214451.0833
2022-01-12 00:00:00 UTC,1.0004184134103478,78555065237.06415,62955340038.965225
2022-01-13 00:00:00 UTC,1.0009724442124854,78482021769.54866,51924932037.69593
2022-01-14 00:00:00 UTC,0.9994785132702563,78355483482.74783,51257929068.77951
2022-01-15 00:00:00 UTC,1.0008938665523355,78464443412.05641,50376244119.025055
2022-01-16 00:00:00 UTC,0.9997643619664417,78324639022.77094,36607366340.40375
2022-01-17 00:00:00 UTC,1.0003035122847985,78423364533.0672,37225946173.96483
2022-01-18 00:00:00 UTC,1.0021094070453456,78444685549.6485,45484203025.236595
2022-01-19 00:00:00 UTC,1.0000219739771505,78383467334.16917,46772567826.102325
2022-01-20 00:00:00 UTC,0.9989611725064559,78380618748.3185,44980654361.771034
2022-01-21 00:00:00 UTC,1.0000747517865742,78282598756.5387,46245235378.69177
2022-01-22 00:00:00 UTC,0.9992637307756992,78144826788.17023,79895239034.54547
2022-01-23 00:00:00 UTC,1.002512029618617,78448336904.83098,85185402829.27399
2022-01-24 00:00:00 UTC,0.9999797822943525,78310182894.22586,56471809484.07798
2022-01-25 00:00:00 UTC,1.0052319388050988,78669518055.59192,80137055338.21915
2022-01-26 00:00:00 UTC,1.0014279659130063,78269272661.22821,53644306754.64893
2022-01-27 00:00:00 UTC,1.0016301524158788,78752828371.71567,60759985595.43315
2022-01-28 00:00:00 UTC,1.007037931893717,78718773465.92612,50779345547.06622
2022-01-29 00:00:00 UTC,1.0018345700748814,78249351192.82198,45928958736.335396
2022-01-30 00:00:00 UTC,1.0031558349203331,78366901630.80772,34858716523.786575
2022-01-31 00:00:00 UTC,1.0018702555740038,78198382292.98561,30309259657.797886
2022-02-01 00:00:00 UTC,1.001617418626529,78062781790.12593,37880065303.479805
2022-02-02 00:00:00 UTC,1.001444586769309,78016936424.95024,36738926224.11053
2022-02-03 00:00:00 UTC,1.0019361690616142,78038075903.61313,38064751930.15537
2022-02-04 00:00:00 UTC,1.001402212894569,78064010105.8155,36776101831.00063
