date,priceOpen,priceHigh,priceLow,priceClose,volume
2021-11-01,1.004701976,1.007410207,1.004518552,1.006143093,25738244.52
2021-11-02,1.006162234,1.00650335,1.001101228,1.001963385,5699947.79
2021-11-03,1.001919985,1.002704847,1.001040114,1.002292731,6697149.66
2021-11-04,1.002215786,1.002692435,1.000858408,1.001735476,6569763.17
2021-11-05,1.001739165,1.002151226,0.999079117,0.999699647,1552321.66
2021-11-06,0.9998323,1.000636881,0.989508649,0.992875149,1795497.5
2021-11-07,0.992892808,0.998148761,0.990423425,0.997732644,7999992.5
2021-11-08,0.997713103,0.999877191,0.997215262,0.998632598,2697917.23
2021-11-09,0.998687437,1.006033528,0.99342347,1.001000442,24423317.04
2021-11-10,1.000991958,1.003089614,0.99835992,1.001413738,8767660.99
2021-11-11,1.000716175,1.005167075,0.998284607,1.003329089,14428493.56
2021-11-12,1.003168305,1.005619635,0.998579153,1.000641061,5269366.5
2021-11-13,1.000581557,1.003420474,0.99668169,1.003067561,1447749.78
2021-11-14,1.0031813,1.004815215,0.992424584,0.994744318,2932553.63
2021-11-15,0.995971646,2.356036133,0.991264046,1.000574422,20512509.67
2021-11-16,1.000363679,1.278358288,0.997717019,0.999385836,13081709.6
2021-11-17,0.999307978,1.004187187,0.998793492,1.000319031,19760938.06
2021-11-18,1.000339902,1.004278655,0.999773615,1.001993675,4482199.05
2021-11-19,1.001887637,1.003124028,0.998204435,1.00048463,2205967.39
2021-11-20,1.000846796,1.010540194,0.997396402,1.007864163,836238.7
2021-11-21,1.007532366,1.009146457,0.999318028,1.005077213,10263494.59
2021-11-22,1.005045178,1.008014843,1.000742362,1.001344838,6256703.27
2021-11-23,1.001267205,1.00372398,0.997285552,1.001375133,6251875.75
2021-11-24,0.99925099,1.003920044,0.997948412,1.00084557,2395078.38
2021-11-25,1.000244002,1.015300862,0.996480136,1.002308636,2975744.46
2021-11-26,1.0012967,1.003947703,0.998637276,1.002589566,1430308.71
2021-11-27,1.002471957,1.00284584,0.9986403,1.00030364,1810227.3
2021-11-28,1.000134582,1.001925327,0.995726369,1.000783574,3098789.65
