date,priceOpen,priceHigh,priceLow,priceClose,volume
2021-11-01,1.000863669,1.001664227,0.99950402,1.001309698,1029880030
2021-11-02,1.001409937,1.001642674,0.999876656,1.000819302,1151506611
2021-11-03,1.000889953,1.001488297,0.999488344,1.000081262,1017451212
2021-11-04,1.000064973,1.001174915,0.999733974,1.001021383,788456036.3
2021-11-05,1.00101045,1.0012955,0.999377301,1.001156503,780800284.7
2021-11-06,1.001330393,1.002263202,0.999962577,1.001762921,698371098.3
2021-11-07,1.001675957,1.002553724,1.000001073,1.001488036,873622180.3
2021-11-08,1.001475371,1.001684989,0.999035115,0.999491409,676649050.5
2021-11-09,0.999521336,1.019756057,0.984574971,0.987753836,1520836978
2021-11-10,0.988117597,1.006518704,0.988117597,1.005353645,785842413.4
2021-11-11,1.005246715,1.012395116,0.995989206,1.001869868,659178404
2021-11-12,1.002618272,1.004070605,0.997954452,1.001349491,276331692.1
2021-11-13,1.001280007,1.002395922,0.996591281,1.00072899,477655571.3
2021-11-14,1.000711685,1.006484071,0.995457062,1.000159711,514044279.3
2021-11-15,1.000895998,3.668397884,0.991002031,1.001156107,1141188827
2021-11-16,1.000933139,1.500808701,0.995815247,1.00307,878428379.8
2021-11-17,1.003210511,1.006986685,0.993739691,0.996456206,898703950.4
2021-11-18,0.996523496,1.005454648,0.996146883,1.00483333,601674070.9
2021-11-19,1.00477908,1.008884697,1.001569724,1.00740678,537640437.7
2021-11-20,1.007757711,1.007954337,0.996937416,0.996937416,618943781.1
2021-11-21,0.996770717,1.004538923,0.990414594,0.996703445,884064993.4
2021-11-22,0.996700311,1.00889364,0.996495824,1.007526072,704286294.3
2021-11-23,1.00755264,1.009361078,0.997994156,1.004728553,777383224.8
2021-11-24,1.000360881,1.005216775,0.999700995,1.001664023,657317452.4
2021-11-25,1.004083536,1.005022204,0.991619498,0.999201243,1009869669
2021-11-26,0.999233962,1.003244349,0.998519289,1.000400258,426481175.1
2021-11-27,1.000379461,1.003696078,0.997989798,1.00051699,483503657.7
2021-11-28,1.000410661,1.00547969,0.999004487,1.004699865,578556873.9
2021-11-29,1.004576487,1.006437766,0.997944995,1.000212289,869569979.3
2021-11-30,1.000003592,1.00611418,0.997395467,0.997984961,853667729.2
2021-12-01,0.997974243,1.000347369,0.995574461,0.997458475,736440088.8
2021-12-02,0.997948054,1.003849498,0.99318814,0.996616152,938776589.4
2021-12-03,0.996652629,1.002683055,0.986026186,1.000764586,1591611965
2021-12-04,1.000686091,1.005555833,0.994194385,0.999048675,868790845
2021-12-05,0.999231925,1.011148854,0.992458355,1.00984076,1131569722
2021-12-06,1.010392308,1.010483776,0.995657132,0.997268828,618461504.5
2021-12-07,0.997310386,1.003205727,0.994977103,1.000713703,687729166.7
2021-12-08,1.000304171,1.00159385,0.994716646,0.997309954,840893285.4
2021-12-09,0.997351499,1.004508531,0.993762789,0.998275005,1061901854
2021-12-10,0.998095547,1.009659226,0.993838172,1.002636818,704369794.8
2021-12-11,1.002524012,1.005314641,0.99928555,1.001978959,512574340.3
2021-12-12,1.0021933,1.002763283,0.989600593,0.998205536,808473625.2
2021-12-13,0.998080072,1.003552728,0.998080072,0.999451101,656429547.2
2021-12-14,1.001574919,1.010307814,0.99453535,0.99766501,848152264.1
2021-12-15,0.997760421,1.003313549,0.99580815,0.99842102,599130456.5
2021-12-16,0.998482023,0.999306261,0.989938403,0.995739116,776395626
2021-12-17,0.996206481,1.002227679,0.991187599,1.000874937,674232500.1
2021-12-18,1.000818516,1.003310392,0.99795377,0.999351985,517768581.5
2021-12-19,0.999124466,1.003886765,0.993015985,1.001570597,642367212.2
2021-12-20,1.001312169,1.007922278,1.001312169,1.004509646,524147706.3
2021-12-21,1.004494111,1.006714494,0.99608217,0.99887375,416382817.2
2021-12-22,0.998864687,1.00526364,0.996613426,1.004580405,557403281.8
2021-12-23,1.00462286,1.008462089,0.999965499,1.001565593,407749940.4
2021-12-24,1.001586593,1.005198153,0.99842565,1.002405394,312631573
2021-12-25,1.001922017,1.003830288,0.998080389,1.000760322,340364048.4
2021-12-26,1.00067033,1.00276975,0.998481634,0.99972863,318911724.5
2021-12-27,0.999776504,1.001043274,0.992049927,0.995607788,588448317.6
2021-12-28,0.995515878,1.000318514,0.992877076,0.996249523,334503584.2
2021-12-29,0.996083384,1.001245218,0.995242993,1.000631783,357182461.6
2021-12-30,1.000620287,1.00106263,0.997789805,0.999079937,384478345.7
2021-12-31,0.999096306,1.000368467,0.998550277,0.99985905,369649922.7
2022-01-01,0.999867608,1.000886873,0.998460638,1.000422243,307504088
2022-01-02,1.000423115,1.001168174,0.998063527,0.999748513,421211915.8
2022-01-03,0.999755094,1.000730794,0.9983223,0.999099435,449020348.9
2022-01-04,0.999138683,1.001020653,0.998083866,0.999930384,625153638.7
2022-01-05,0.999902817,1.001193914,0.998404266,0.999460962,558399863.3
2022-01-06,0.99938452,1.000945789,0.997169584,0.999557636,640830172.9
2022-01-07,0.999542179,1.001380145,0.99868973,0.999674888,526473837.8
2022-01-08,0.999741543,1.001455594,0.9988545,0.999713984,329184017.6
2022-01-09,0.999741312,1.001478742,0.998273634,1.000315535,691978522.2
2022-01-10,1.000198367,1.002713094,0.998757709,1.000296857,469385652.7
2022-01-11,1.000318765,1.001904708,0.999259888,1.001124247,410906023.8
2022-01-12,1.001121903,1.001590806,0.997752734,0.998932306,468175817.1
2022-01-13,0.998986763,1.001069589,0.998387106,1.000069932,361537639.7
2022-01-14,1.000054974,1.000884567,0.998590177,0.999393169,339498190.8
2022-01-15,0.999402077,1.000853618,0.998186277,1.000282901,384353707.1
2022-01-16,1.000261028,1.001073559,0.998565681,0.999888399,640642937.4
2022-01-17,0.999886235,1.000890176,0.998677328,0.999744392,512219720.1
2022-01-18,0.999742877,1.001316452,0.998517367,0.999597629,451758675.6
2022-01-19,0.999633485,1.001606992,0.998682682,0.999678412,463356216.6
2022-01-20,0.999691441,1.001666934,0.997388842,1.000291483,925128859.6
2022-01-21,1.000286169,1.00176052,0.998503174,0.999951492,984517239
2022-01-22,0.999926977,1.001826693,0.998672823,1.000553031,404965758.6
2022-01-23,1.000528608,1.001975197,0.998461879,1.000684568,685793214.3
2022-01-24,1.000634061,1.001450549,0.999204499,1.000374925,446117860.1
2022-01-25,1.000378487,1.00101638,0.998802808,1.000789264,639636624.2
2022-01-26,1.000697706,1.000914056,0.998496703,1.000388938,670508135.2
2022-01-27,1.000364224,1.000899851,0.998684406,1.000285533,515009030.2
2022-01-28,1.000286382,1.001249283,0.999064981,1.000014669,370944328.5
2022-01-29,1.00002328,1.000697925,0.99899715,0.999813984,247227537.2
2022-01-30,0.999816968,1.000886879,0.998994203,1.00017038,275013829.8
2022-01-31,1.000170921,1.000774188,0.999048685,1.000216657,326302882.8
2022-02-01,1.000211465,1.000789324,0.99875473,0.999835979,255058309.8
2022-02-02,0.999765613,1.000858123,0.9988723,1.000262354,242035999
2022-02-03,1.000122365,1.001340528,0.999284518,1.000371289,344473090.2
2022-02-04,1.000394779,1.001040933,0.998867625,0.999460328,362682890.7
2022-02-05,0.999450444,1.000971408,0.999157829,1.00061966,220317986.1
2022-02-06,1.000538547,1.001014837,0.999202663,0.999929323,399544171.5
2022-02-07,0.999963352,1.001467113,0.998438202,0.999625536,438450427.7
2022-02-08,0.99955884,1.001050302,0.999086203,0.999853812,319686505.5
2022-02-09,0.999828228,1.000771753,0.998573537,0.999063393,463814426.3
2022-02-10,0.999060338,1.000388321,0.998267803,1.000139909,460902599.3
2022-02-11,1.00016202,1.000672278,0.998746065,0.999919693,283322886.8
2022-02-12,0.999882228,1.000502372,0.998801706,0.99937278,181115042.7
2022-02-13,0.999392875,1.000614094,0.998752562,0.999733574,244726133.2
2022-02-14,0.999731526,1.000943893,0.999211955,1.000105375,343475775.1
2022-02-15,1.000042611,1.00072617,0.999001025,0.999147827,297282124.4
2022-02-16,0.999138604,1.000229943,0.998224742,0.999069228,362312016.4
