date,priceOpen,priceHigh,priceLow,priceClose,volume
2021-11-01,1.879299012,1.883134806,1.729501759,1.869729664,11239970.03
2021-11-02,1.871190506,1.883625827,1.673135886,1.756710871,13846129.41
2021-11-03,1.755752478,1.755752478,1.353182364,1.520222418,34297566.13
2021-11-04,1.518645042,1.666273415,1.383336913,1.548846793,16939027.6
2021-11-05,1.547965309,1.560463206,1.442556718,1.492603889,9254543.44
2021-11-06,1.493572393,1.760529602,1.462877223,1.738998529,13289900.07
2021-11-07,1.740324119,1.76588945,1.614430078,1.735663047,11043853.96
2021-11-08,1.734753461,1.737559226,1.368461437,1.455088638,21482123.63
2021-11-09,1.455124703,1.47392993,1.180059348,1.183978489,18807310.38
2021-11-10,1.185781465,1.230591237,0.908155176,0.934316554,48308419.12
2021-11-11,0.934677858,1.131389596,0.934677858,1.025020113,26977463.78
2021-11-12,1.02526292,1.040863761,0.89579679,0.962537635,13319945.88
2021-11-13,0.96351613,0.97357568,0.883331613,0.892780862,10868203.89
2021-11-14,0.892285927,0.929053239,0.875688294,0.879024228,5967406.28
2021-11-15,0.87901393,3.263320723,0.809981368,0.809981368,8549740.24
2021-11-16,0.810123466,1.109227295,0.79797443,0.842858985,5858916.42
2021-11-17,0.843082061,0.854345851,0.771867412,0.773737815,7117113.65
2021-11-18,0.773884615,0.878656049,0.761030414,0.877889987,6383293.64
2021-11-19,0.877774154,0.880125981,0.811755197,0.837188035,7321099.8
2021-11-20,0.837165509,0.858192397,0.810513965,0.810513965,4151678.67
2021-11-21,0.810081006,0.811757983,0.766666101,0.778339362,3827047.13
2021-11-22,0.776864654,0.813389672,0.775729762,0.809700643,3770462.81
2021-11-23,0.809865992,1.083219701,0.809544323,0.86904862,5583899.83
2021-11-24,1.068950868,1.243158095,1.063127184,1.084976585,11975400.86
2021-11-25,1.219058415,1.323300166,1.115682196,1.123842452,13404510.34
2021-11-26,1.123830242,1.166977277,1.082707132,1.152236995,4896984.95
2021-11-27,1.152404109,1.16682983,1.124902012,1.16682983,4141549.59
2021-11-28,1.166948015,1.216767985,1.098941467,1.201778953,6362128.01
2021-11-29,1.201771152,1.408351888,1.196453757,1.385481297,8130140.3
2021-11-30,1.385338846,1.399288709,1.270691786,1.324535286,7380429.98
2021-12-01,1.324545343,1.324740251,1.239086888,1.27989645,5804813.49
2021-12-02,1.279597208,1.295662765,1.132429732,1.145640572,6015596.41
2021-12-03,1.145323175,1.145323175,0.834789253,0.921420059,13353406.89
2021-12-04,0.921519602,0.980638414,0.920206876,0.941133957,2810197.77
